"ENSEMBL","ENTREZID"
"ENSG00000101608","10627"
"ENSG00000105376","7087"
"ENSG00000179388","1960"
"ENSG00000196268","284443"
"ENSG00000003096","90293"
"ENSG00000178445","2731"
"ENSG00000092010","5720"
"ENSG00000170099","866"
"ENSG00000125843","55317"
"ENSG00000224687","100302401"
"ENSG00000174799","9662"
"ENSG00000198535","145741"
"ENSG00000170145","23235"
"ENSG00000085872","10523"
"ENSG00000185033","10509"
"ENSG00000059377","6916"
"ENSG00000163877","79753"
"ENSG00000155906","55005"
"ENSG00000104824","3191"
"ENSG00000257771","101927292"
"ENSG00000260942","101752400"
"ENSG00000247400","100289274"
"ENSG00000104763","427"
"ENSG00000104442","55156"
"ENSG00000248152","105377373"
"ENSG00000106789","7464"
"ENSG00000188283","163087"
"ENSG00000112234","26235"
"ENSG00000164904","501"
"ENSG00000121406","256051"
"ENSG00000158402","995"
"ENSG00000205592","283463"
"ENSG00000135127","92558"
"ENSG00000141456","27043"
"ENSG00000174599","133022"
"ENSG00000227019","81138"
"ENSG00000290611","22952"
"ENSG00000008988","6224"
"ENSG00000067113","8611"
"ENSG00000196705","170959"
"ENSG00000105976","4233"
"ENSG00000125991","51614"
"ENSG00000290873","100133091"
"ENSG00000136040","10154"
"ENSG00000197162","146540"
"ENSG00000204936","57126"
"ENSG00000106546","196"
"ENSG00000172324","219981"
"ENSG00000164741","10395"
"ENSG00000130766","83667"
"ENSG00000101204","1137"
"ENSG00000275993","102724428"
"ENSG00000173369","713"
"ENSG00000207112","684959"
"ENSG00000226741","100507657"
"ENSG00000141179","58488"
"ENSG00000227863","105375387"
"ENSG00000165655","84858"
"ENSG00000196172","148213"
"ENSG00000168418","93107"
"ENSG00000187815","339559"
"ENSG00000172742","390199"
"ENSG00000174460","170261"
"ENSG00000115392","55120"
"ENSG00000123146","976"
"ENSG00000227195","284801"
"ENSG00000227195","124904967"
"ENSG00000147488","9705"
"ENSG00000279636","55451"
"ENSG00000138162","10579"
"ENSG00000070366","23293"
"ENSG00000134339","6289"
"ENSG00000205221","5212"
"ENSG00000007047","57787"
"ENSG00000107341","54926"
"ENSG00000069849","483"
"ENSG00000148175","2040"
"ENSG00000251733","677776"
"ENSG00000214300","441272"
"ENSG00000274290","8344"
"ENSG00000057657","639"
"ENSG00000131480","314"
"ENSG00000013619","10046"
"ENSG00000154678","5137"
"ENSG00000196418","7678"
"ENSG00000158352","57477"
"ENSG00000253490","101929450"
"ENSG00000182993","144608"
"ENSG00000204257","3108"
"ENSG00000175595","2072"
"ENSG00000188229","10383"
"ENSG00000144857","91653"
"ENSG00000186871","54821"
"ENSG00000188846","9045"
"ENSG00000133561","474344"
"ENSG00000149609","128864"
"ENSG00000184005","256435"
"ENSG00000062194","65056"
"ENSG00000287201","124902027"
"ENSG00000206384","131873"
"ENSG00000226673","102216342"
"ENSG00000204599","56658"
"ENSG00000106258","1577"
"ENSG00000197386","3064"
"ENSG00000165997","221079"
"ENSG00000082898","7514"
"ENSG00000112576","896"
"ENSG00000112578","705"
"ENSG00000136574","2626"
"ENSG00000117593","55157"
"ENSG00000164187","92255"
"ENSG00000089775","7597"
"ENSG00000159882","7773"
"ENSG00000130702","3911"
"ENSG00000110934","51411"
"ENSG00000166851","5347"
"ENSG00000139597","90634"
"ENSG00000198933","9755"
"ENSG00000235621","284749"
"ENSG00000110436","6506"
"ENSG00000167862","3396"
"ENSG00000204271","169981"
"ENSG00000163121","93082"
"ENSG00000182979","9112"
"ENSG00000165071","137835"
"ENSG00000111077","23371"
"ENSG00000139318","1848"
"ENSG00000213626","81606"
"ENSG00000271913","105378083"
"ENSG00000105372","6223"
"ENSG00000171488","84230"
"ENSG00000196235","6829"
"ENSG00000130726","10155"
"ENSG00000224631","643358"
"ENSG00000167114","10999"
"ENSG00000230725","284798"
"ENSG00000149043","90019"
"ENSG00000043039","8538"
"ENSG00000243279","11230"
"ENSG00000127533","9002"
"ENSG00000123685","55509"
"ENSG00000134627","143689"
"ENSG00000101452","60625"
"ENSG00000186480","3638"
"ENSG00000142039","90324"
"ENSG00000281852","441501"
"ENSG00000238145","100533627"
"ENSG00000152784","56978"
"ENSG00000167614","57348"
"ENSG00000171490","26156"
"ENSG00000165215","1365"
"ENSG00000088836","83959"
"ENSG00000106803","10952"
"ENSG00000251576","101927565"
"ENSG00000237770","100130636"
"ENSG00000177981","140461"
"ENSG00000242615","100271415"
"ENSG00000152684","53918"
"ENSG00000197603","65250"
"ENSG00000103168","9013"
"ENSG00000109320","4790"
"ENSG00000041880","10039"
"ENSG00000103241","2294"
"ENSG00000290592","107985211"
"ENSG00000167460","7171"
"ENSG00000146122","23500"
"ENSG00000198727","4519"
"ENSG00000204618","80352"
"ENSG00000162244","6159"
"ENSG00000089157","6175"
"ENSG00000172164","6641"
"ENSG00000186019","100379224"
"ENSG00000224521","124904576"
"ENSG00000167604","84807"
"ENSG00000257957","100422374"
"ENSG00000143469","255928"
"ENSG00000160883","3101"
"ENSG00000120217","29126"
"ENSG00000146842","84928"
"ENSG00000157933","6497"
"ENSG00000006062","9020"
"ENSG00000168116","57691"
"ENSG00000066926","2235"
"ENSG00000237190","91368"
"ENSG00000124831","9208"
"ENSG00000162551","249"
"ENSG00000026025","7431"
"ENSG00000087995","339175"
"ENSG00000175866","10458"
"ENSG00000111684","10162"
"ENSG00000104946","79735"
"ENSG00000138606","90525"
"ENSG00000204472","199"
"ENSG00000101076","3172"
"ENSG00000131459","9945"
"ENSG00000124789","9972"
"ENSG00000286679","107985953"
"ENSG00000220205","6844"
"ENSG00000169155","23099"
"ENSG00000152578","2893"
"ENSG00000179776","1003"
"ENSG00000166145","6692"
"ENSG00000164002","64789"
"ENSG00000107643","5599"
"ENSG00000276509","105371254"
"ENSG00000114391","6152"
"ENSG00000083099","57226"
"ENSG00000130561","6295"
"ENSG00000164932","115908"
"ENSG00000163154","79626"
"ENSG00000259165","319099"
"ENSG00000147548","54904"
"ENSG00000148218","210"
"ENSG00000110011","3338"
"ENSG00000175820","643677"
"ENSG00000224699","101410535"
"ENSG00000162512","9672"
"ENSG00000284234","646066"
"ENSG00000284234","124906475"
"ENSG00000284234","124906476"
"ENSG00000284234","124906477"
"ENSG00000284234","124906478"
"ENSG00000284234","124906479"
"ENSG00000284234","124906480"
"ENSG00000284234","124906481"
"ENSG00000284234","124906482"
"ENSG00000284234","124906483"
"ENSG00000284234","124906484"
"ENSG00000284234","124906485"
"ENSG00000284234","124906486"
"ENSG00000284234","124906487"
"ENSG00000284234","124906488"
"ENSG00000284234","124906489"
"ENSG00000284234","124906490"
"ENSG00000284234","124906491"
"ENSG00000284234","128966665"
"ENSG00000284234","128966671"
"ENSG00000284234","128966672"
"ENSG00000284234","128966673"
"ENSG00000284234","130160542"
"ENSG00000284234","130160543"
"ENSG00000284234","130160544"
"ENSG00000284234","130160545"
"ENSG00000284234","130160546"
"ENSG00000284234","130160547"
"ENSG00000284234","130160548"
"ENSG00000284234","130160549"
"ENSG00000162419","10691"
"ENSG00000112561","7942"
"ENSG00000119283","440730"
"ENSG00000272808","105369201"
"ENSG00000104825","4793"
"ENSG00000198826","9824"
"ENSG00000227617","100861402"
"ENSG00000018510","8540"
"ENSG00000238002","100533675"
"ENSG00000123472","64756"
"ENSG00000151208","9231"
"ENSG00000132361","23277"
"ENSG00000144566","5868"
"ENSG00000170915","85315"
"ENSG00000143195","387597"
"ENSG00000168329","1524"
"ENSG00000175602","11007"
"ENSG00000242593","102724577"
"ENSG00000242593","107986841"
"ENSG00000145882","78991"
"ENSG00000172322","160364"
"ENSG00000105085","9441"
"ENSG00000091106","58484"
"ENSG00000016602","22802"
"ENSG00000128694","64172"
"ENSG00000123395","60673"
"ENSG00000225470","554203"
"ENSG00000175213","79797"
"ENSG00000052344","5652"
"ENSG00000122862","5552"
"ENSG00000105227","57716"
"ENSG00000153094","10018"
"ENSG00000165795","57447"
"ENSG00000144476","57007"
"ENSG00000146067","54540"
"ENSG00000151952","121256"
"ENSG00000145386","890"
"ENSG00000131409","94030"
"ENSG00000143742","6726"
"ENSG00000124191","84969"
"ENSG00000224715","339685"
"ENSG00000178301","282679"
"ENSG00000069345","10294"
"ENSG00000234787","100507428"
"ENSG00000129749","57053"
"ENSG00000182180","51021"
"ENSG00000068438","24140"
"ENSG00000091428","11069"
"ENSG00000165181","158401"
"ENSG00000176597","84002"
"ENSG00000122679","10268"
"ENSG00000228824","642345"
"ENSG00000147434","8973"
"ENSG00000214029","101060200"
"ENSG00000213741","6235"
"ENSG00000160695","55823"
"ENSG00000141258","9905"
"ENSG00000178922","81888"
"ENSG00000115827","80067"
"ENSG00000142512","89790"
"ENSG00000279891","401105"
"ENSG00000169288","65008"
"ENSG00000137409","23787"
"ENSG00000104805","4924"
"ENSG00000001629","54467"
"ENSG00000237491","105378580"
"ENSG00000148943","55327"
"ENSG00000231133","768097"
"ENSG00000139351","50511"
"ENSG00000291135","2210"
"ENSG00000280080","642757"
"ENSG00000137154","6194"
"ENSG00000105438","10945"
"ENSG00000185668","5453"
"ENSG00000256436","259290"
"ENSG00000120063","10672"
"ENSG00000167615","114823"
"ENSG00000173085","27235"
"ENSG00000167291","125058"
"ENSG00000100884","9362"
"ENSG00000197969","23230"
"ENSG00000133687","83857"
"ENSG00000071794","6596"
"ENSG00000178917","285346"
"ENSG00000102572","8428"
"ENSG00000132932","51761"
"ENSG00000115020","200576"
"ENSG00000072121","23503"
"ENSG00000176840","284424"
"ENSG00000186687","90624"
"ENSG00000162688","178"
"ENSG00000189337","23254"
"ENSG00000188133","401498"
"ENSG00000004776","126393"
"ENSG00000146411","154091"
"ENSG00000166974","10982"
"ENSG00000084112","54434"
"ENSG00000184261","56660"
"ENSG00000198060","54708"
"ENSG00000235834","101928389"
"ENSG00000232860","284649"
"ENSG00000229859","643834"
"ENSG00000121634","2703"
"ENSG00000287591","124901447"
"ENSG00000175274","9537"
"ENSG00000131747","7153"
"ENSG00000160223","23308"
"ENSG00000160223","102723996"
"ENSG00000166961","219995"
"ENSG00000197182","150381"
"ENSG00000197182","400931"
"ENSG00000197182","124905135"
"ENSG00000122026","6144"
"ENSG00000180917","55783"
"ENSG00000136560","10010"
"ENSG00000263002","10780"
"ENSG00000072571","3161"
"ENSG00000224914","439994"
"ENSG00000176095","9807"
"ENSG00000113273","411"
"ENSG00000137331","8870"
"ENSG00000260032","647979"
"ENSG00000290746","340591"
"ENSG00000174175","6403"
"ENSG00000162642","148423"
"ENSG00000187288","63924"
"ENSG00000251158","728506"
"ENSG00000147454","51312"
"ENSG00000186448","10168"
"ENSG00000186448","110354863"
"ENSG00000203772","503542"
"ENSG00000091409","3655"
"ENSG00000186047","220107"
"ENSG00000186047","103689915"
"ENSG00000077454","4034"
"ENSG00000133773","29080"
"ENSG00000230102","285389"
"ENSG00000148225","114987"
"ENSG00000174059","947"
"ENSG00000129003","54832"
"ENSG00000159231","874"
"ENSG00000162994","130162"
"ENSG00000018280","6556"
"ENSG00000070756","26986"
"ENSG00000143190","5451"
"ENSG00000259439","107985879"
"ENSG00000167566","57701"
"ENSG00000276234","6871"
"ENSG00000178904","147991"
"ENSG00000005513","30812"
"ENSG00000115956","5341"
"ENSG00000006747","85477"
"ENSG00000112290","8936"
"ENSG00000140090","123041"
"ENSG00000228021","283038"
"ENSG00000166170","9529"
"ENSG00000198712","4513"
"ENSG00000069956","5597"
"ENSG00000227939","116935"
"ENSG00000135093","84749"
"ENSG00000186094","84871"
"ENSG00000263142","644397"
"ENSG00000160588","196264"
"ENSG00000277322","727832"
"ENSG00000161547","6427"
"ENSG00000175084","1674"
"ENSG00000248455","101929544"
"ENSG00000104332","6422"
"ENSG00000138794","839"
"ENSG00000173391","4973"
"ENSG00000171804","83889"
"ENSG00000087085","43"
"ENSG00000182872","8241"
"ENSG00000256025","100874234"
"ENSG00000152942","5884"
"ENSG00000173578","2829"
"ENSG00000232533","100507507"
"ENSG00000253686","101928136"
"ENSG00000143226","2212"
"ENSG00000133961","8650"
"ENSG00000133961","101928143"
"ENSG00000234429","100287912"
"ENSG00000198763","4536"
"ENSG00000242071","326310"
"ENSG00000170315","7314"
"ENSG00000181195","5179"
"ENSG00000287277","105376387"
"ENSG00000177098","6330"
"ENSG00000106003","3955"
"ENSG00000228889","100289373"
"ENSG00000133739","85444"
"ENSG00000204237","339229"
"ENSG00000189343","125208"
"ENSG00000271605","284021"
"ENSG00000287514","105376030"
"ENSG00000095713","55118"
"ENSG00000229433","101928992"
"ENSG00000249850","646723"
"ENSG00000167754","25818"
"ENSG00000165566","219287"
"ENSG00000181007","284406"
"ENSG00000160856","115352"
"ENSG00000175305","9134"
"ENSG00000232587","100421865"
"ENSG00000178403","63973"
"ENSG00000111218","56341"
"ENSG00000170092","442590"
"ENSG00000229800","100533851"
"ENSG00000188162","340990"
"ENSG00000225630","100652939"
"ENSG00000122783","78996"
"ENSG00000185104","11124"
"ENSG00000254087","4067"
"ENSG00000173214","91749"
"ENSG00000119878","9419"
"ENSG00000291010","100887750"
"ENSG00000166192","123228"
"ENSG00000185352","266722"
"ENSG00000102802","84935"
"ENSG00000170871","9778"
"ENSG00000132953","64328"
"ENSG00000129194","6665"
"ENSG00000179981","10194"
"ENSG00000175175","22843"
"ENSG00000162739","114836"
"ENSG00000117215","26279"
"ENSG00000170369","1470"
"ENSG00000255043","100874012"
"ENSG00000157578","150082"
"ENSG00000242082","110806273"
"ENSG00000148444","23412"
"ENSG00000277865","440243"
"ENSG00000277865","124907501"
"ENSG00000152223","57724"
"ENSG00000226624","100129553"
"ENSG00000149311","472"
"ENSG00000136943","1515"
"ENSG00000172404","150353"
"ENSG00000196092","5079"
"ENSG00000112715","7422"
"ENSG00000203506","100873978"
"ENSG00000137806","51103"
"ENSG00000005022","292"
"ENSG00000141497","84225"
"ENSG00000132950","9205"
"ENSG00000177575","9332"
"ENSG00000143376","81609"
"ENSG00000154359","91694"
"ENSG00000223496","118460"
"ENSG00000284419","724033"
"ENSG00000264026","146795"
"ENSG00000179912","22864"
"ENSG00000132680","22889"
"ENSG00000275127","100033433"
"ENSG00000204767","100131897"
"ENSG00000129128","60559"
"ENSG00000164761","4982"
"ENSG00000135776","23456"
"ENSG00000143079","55917"
"ENSG00000179455","7681"
"ENSG00000225017","100420057"
"ENSG00000056972","10758"
"ENSG00000175183","1466"
"ENSG00000140030","8477"
"ENSG00000165527","382"
"ENSG00000151789","79750"
"ENSG00000196368","55190"
"ENSG00000151014","25819"
"ENSG00000110172","26973"
"ENSG00000100380","6767"
"ENSG00000086061","3301"
"ENSG00000132294","23167"
"ENSG00000152457","64421"
"ENSG00000124557","696"
"ENSG00000136643","26750"
"ENSG00000150907","2308"
"ENSG00000005001","64063"
"ENSG00000054598","2296"
"ENSG00000134042","83876"
"ENSG00000127074","6003"
"ENSG00000178104","9659"
"ENSG00000178104","124904395"
"ENSG00000243156","57553"
"ENSG00000274286","151"
"ENSG00000102241","27336"
"ENSG00000205765","285636"
"ENSG00000120659","8600"
"ENSG00000267549","112268243"
"ENSG00000162706","57863"
"ENSG00000242574","3109"
"ENSG00000205559","100144603"
"ENSG00000054179","954"
"ENSG00000080819","1371"
"ENSG00000156162","286148"
"ENSG00000111196","55110"
"ENSG00000177599","126069"
"ENSG00000254231","105375624"
"ENSG00000134020","157310"
"ENSG00000111669","7167"
"ENSG00000163635","6314"
"ENSG00000125266","1948"
"ENSG00000185453","374920"
"ENSG00000271270","100507032"
"ENSG00000213963","100130691"
"ENSG00000115593","150572"
"ENSG00000162747","2215"
"ENSG00000162747","124905743"
"ENSG00000186416","55922"
"ENSG00000233221","121853076"
"ENSG00000239219","100128164"
"ENSG00000248383","56135"
"ENSG00000189195","284697"
"ENSG00000108298","6143"
"ENSG00000229109","102723989"
"ENSG00000216863","285780"
"ENSG00000189164","84503"
"ENSG00000199363","109617007"
"ENSG00000069011","5307"
"ENSG00000106665","7461"
"ENSG00000225828","100128071"
"ENSG00000162734","8682"
"ENSG00000269834","102724105"
"ENSG00000270429","100420898"
"ENSG00000135622","10505"
"ENSG00000072778","37"
"ENSG00000162399","7809"
"ENSG00000273148","100270804"
"ENSG00000222011","222234"
"ENSG00000102858","23295"
"ENSG00000203730","127670"
"ENSG00000141449","80000"
"ENSG00000161649","146894"
"ENSG00000124205","1908"
"ENSG00000185811","10320"
"ENSG00000001461","57185"
"ENSG00000126767","2002"
"ENSG00000125868","11034"
"ENSG00000211460","7247"
"ENSG00000268104","11254"
"ENSG00000104529","1936"
"ENSG00000178464","284393"
"ENSG00000050426","25875"
"ENSG00000276467","100419783"
"ENSG00000019102","23584"
"ENSG00000099625","255057"
"ENSG00000286502","124902301"
"ENSG00000177706","56975"
"ENSG00000019186","1591"
"ENSG00000158321","26053"
"ENSG00000248376","100127981"
"ENSG00000138166","1847"
"ENSG00000174740","140886"
"ENSG00000115598","8808"
"ENSG00000115596","7475"
"ENSG00000186026","342909"
"ENSG00000186866","23275"
"ENSG00000159409","11189"
"ENSG00000085265","2219"
"ENSG00000173065","55731"
"ENSG00000023228","4719"
"ENSG00000273002","107985209"
"ENSG00000249471","388569"
"ENSG00000155324","65983"
"ENSG00000131188","80758"
"ENSG00000103111","22879"
"ENSG00000184254","220"
"ENSG00000230262","158257"
"ENSG00000122406","6125"
"ENSG00000254672","100420018"
"ENSG00000197953","344752"
"ENSG00000108309","10900"
"ENSG00000145779","25816"
"ENSG00000149573","10205"
"ENSG00000100836","8106"
"ENSG00000061936","6433"
"ENSG00000116786","23207"
"ENSG00000177992","286234"
"ENSG00000211897","3502"
"ENSG00000227345","8505"
"ENSG00000165349","84889"
"ENSG00000104142","57617"
"ENSG00000176387","3291"
"ENSG00000064652","28966"
"ENSG00000289688","124903135"
"ENSG00000138399","79675"
"ENSG00000130559","157922"
"ENSG00000186716","613"
"ENSG00000290415","106480334"
"ENSG00000169744","9079"
"ENSG00000142686","127703"
"ENSG00000143320","1382"
"ENSG00000163431","25802"
"ENSG00000159263","6493"
"ENSG00000206932","106478914"
"ENSG00000207357","103625684"
"ENSG00000207507","101954271"
"ENSG00000272055","26826"
"ENSG00000129151","8424"
"ENSG00000130592","4046"
"ENSG00000148335","28989"
"ENSG00000148541","220965"
"ENSG00000137270","8521"
"ENSG00000164626","8645"
"ENSG00000245864","109729137"
"ENSG00000173409","64801"
"ENSG00000128408","26150"
"ENSG00000181904","134553"
"ENSG00000215196","285696"
"ENSG00000111142","10988"
"ENSG00000286215","100130535"
"ENSG00000148950","196294"
"ENSG00000278811","100289211"
"ENSG00000266402","105376843"
"ENSG00000164306","201973"
"ENSG00000130254","9667"
"ENSG00000224404","105373009"
"ENSG00000005483","55904"
"ENSG00000186409","728621"
"ENSG00000166689","144100"
"ENSG00000280424","730668"
"ENSG00000188886","431705"
"ENSG00000255717","23642"
"ENSG00000131143","1327"
"ENSG00000133195","201266"
"ENSG00000165410","1073"
"ENSG00000132406","85013"
"ENSG00000102385","1821"
"ENSG00000092096","51310"
"ENSG00000183034","92736"
"ENSG00000204147","653308"
"ENSG00000100578","9786"
"ENSG00000180376","285331"
"ENSG00000153896","148103"
"ENSG00000177685","283229"
"ENSG00000224897","401398"
"ENSG00000224897","101928283"
"ENSG00000163719","64419"
"ENSG00000290921","728407"
"ENSG00000154721","58494"
"ENSG00000185448","158724"
"ENSG00000198938","4514"
"ENSG00000186907","349667"
"ENSG00000143633","128061"
"ENSG00000258102","643246"
"ENSG00000160214","8568"
"ENSG00000179407","165721"
"ENSG00000105856","26959"
"ENSG00000123485","55355"
"ENSG00000114423","868"
"ENSG00000110195","2348"
"ENSG00000204634","11138"
"ENSG00000096060","2289"
"ENSG00000214413","92482"
"ENSG00000223802","10715"
"ENSG00000241369","647107"
"ENSG00000164303","133121"
"ENSG00000134333","3939"
"ENSG00000278774","124904146"
"ENSG00000088986","8655"
"ENSG00000100150","9681"
"ENSG00000050130","51528"
"ENSG00000170425","136"
"ENSG00000271092","100527978"
"ENSG00000258537","145438"
"ENSG00000258537","100874185"
"ENSG00000236824","618"
"ENSG00000119121","140803"
"ENSG00000169189","197370"
"ENSG00000140743","1039"
"ENSG00000167531","3906"
"ENSG00000137936","8412"
"ENSG00000223387","105374219"
"ENSG00000198842","92235"
"ENSG00000150667","161835"
"ENSG00000255071","100528017"
"ENSG00000283380","124905258"
"ENSG00000154153","54463"
"ENSG00000166501","5579"
"ENSG00000139154","121536"
"ENSG00000162849","55083"
"ENSG00000273507","105370169"
"ENSG00000161202","1857"
"ENSG00000162236","6811"
"ENSG00000144045","165545"
"ENSG00000222365","100113393"
"ENSG00000158816","127731"
"ENSG00000175787","169841"
"ENSG00000212128","50838"
"ENSG00000244482","79168"
"ENSG00000112282","9439"
"ENSG00000255559","286103"
"ENSG00000175348","56674"
"ENSG00000185630","5087"
"ENSG00000234665","403323"
"ENSG00000153944","124540"
"ENSG00000157168","3084"
"ENSG00000109920","23360"
"ENSG00000234616","8629"
"ENSG00000087128","28983"
"ENSG00000102699","143"
"ENSG00000179119","144108"
"ENSG00000201955","106478984"
"ENSG00000239213","101927597"
"ENSG00000230246","441452"
"ENSG00000206187","100128714"
"ENSG00000248858","441369"
"ENSG00000166448","222865"
"ENSG00000135316","10492"
"ENSG00000134326","129607"
"ENSG00000254634","100422558"
"ENSG00000212124","259294"
"ENSG00000117298","1889"
"ENSG00000183615","84734"
"ENSG00000170954","55786"
"ENSG00000203987","100133077"
"ENSG00000165553","58157"
"ENSG00000154127","84959"
"ENSG00000254772","1937"
"ENSG00000054690","57475"
"ENSG00000163689","200844"
"ENSG00000153363","84791"
"ENSG00000245694","643911"
"ENSG00000245694","101927480"
"ENSG00000185122","3297"
"ENSG00000132405","57533"
"ENSG00000168610","6774"
"ENSG00000179270","388939"
"ENSG00000143256","5202"
"ENSG00000148346","3934"
"ENSG00000168367","732275"
"ENSG00000106078","23242"
"ENSG00000136381","3658"
"ENSG00000286153","124905014"
"ENSG00000132855","27329"
"ENSG00000152463","55301"
"ENSG00000124217","27304"
"ENSG00000124610","3024"
"ENSG00000023734","11171"
"ENSG00000140548","374655"
"ENSG00000064666","1265"
"ENSG00000139193","939"
"ENSG00000185958","121006"
"ENSG00000256120","101928471"
"ENSG00000152683","55676"
"ENSG00000056586","54542"
"ENSG00000261008","101927957"
"ENSG00000071082","6160"
"ENSG00000157404","3815"
"ENSG00000243508","100421437"
"ENSG00000132297","10086"
"ENSG00000171724","57687"
"ENSG00000166845","162681"
"ENSG00000269821","10984"
"ENSG00000161980","51728"
"ENSG00000201772","677796"
"ENSG00000213222","100422473"
"ENSG00000173918","114897"
"ENSG00000291080","286101"
"ENSG00000136425","10518"
"ENSG00000164164","54726"
"ENSG00000169635","23119"
"ENSG00000109606","1665"
"ENSG00000109667","56606"
"ENSG00000180269","124274"
"ENSG00000236467","101929328"
"ENSG00000263761","2658"
"ENSG00000253767","9708"
"ENSG00000105401","11140"
"ENSG00000121068","6909"
"ENSG00000237330","401934"
"ENSG00000172794","326624"
"ENSG00000165898","122961"
"ENSG00000280267","645359"
"ENSG00000205634","400932"
"ENSG00000125869","24141"
"ENSG00000290704","112268117"
"ENSG00000188910","2707"
"ENSG00000166444","6764"
"ENSG00000290847","649179"
"ENSG00000127922","7979"
"ENSG00000127663","23030"
"ENSG00000235066","102723413"
"ENSG00000105329","7040"
"ENSG00000136695","26525"
"ENSG00000243818","100507389"
"ENSG00000189275","399827"
"ENSG00000090621","8761"
"ENSG00000248735","100419742"
"ENSG00000172716","91607"
"ENSG00000162992","4760"
"ENSG00000232679","105372950"
"ENSG00000124942","79026"
"ENSG00000120318","64411"
"ENSG00000198131","27300"
"ENSG00000084623","8668"
"ENSG00000276043","29128"
"ENSG00000261738","645355"
"ENSG00000065970","55810"
"ENSG00000189283","2272"
"ENSG00000229183","643847"
"ENSG00000229183","124906959"
"ENSG00000229183","128966586"
"ENSG00000205403","3426"
"ENSG00000152240","115106"
"ENSG00000265688","92659"
"ENSG00000076201","25930"
"ENSG00000225423","100418919"
"ENSG00000268658","400680"
"ENSG00000182156","339221"
"ENSG00000235049","100271702"
"ENSG00000135824","85397"
"ENSG00000219481","55672"
"ENSG00000101349","57144"
"ENSG00000272573","389125"
"ENSG00000235978","124906209"
"ENSG00000087077","7205"
"ENSG00000134201","2949"
"ENSG00000080824","3320"
"ENSG00000229739","102724919"
"ENSG00000214078","8904"
"ENSG00000228995","100873221"
"ENSG00000120910","5533"
"ENSG00000230387","100505664"
"ENSG00000159335","5763"
"ENSG00000100949","5875"
"ENSG00000224559","101927994"
"ENSG00000100077","157"
"ENSG00000137221","93643"
"ENSG00000081791","9812"
"ENSG00000152926","51351"
"ENSG00000152926","109504726"
"ENSG00000101336","3055"
"ENSG00000213057","400798"
"ENSG00000095970","54209"
"ENSG00000250493","101929227"
"ENSG00000231500","6222"
"ENSG00000234127","7726"
"ENSG00000178645","282966"
"ENSG00000141543","9775"
"ENSG00000100580","283578"
"ENSG00000212125","266657"
"ENSG00000174197","23269"
"ENSG00000183248","80164"
"ENSG00000258643","100529063"
"ENSG00000160185","53347"
"ENSG00000234906","344"
"ENSG00000242372","3692"
"ENSG00000275620","100192386"
"ENSG00000077235","2975"
"ENSG00000163347","9076"
"ENSG00000203740","149281"
"ENSG00000138101","1838"
"ENSG00000182544","84975"
"ENSG00000272008","124901355"
"ENSG00000035681","8439"
"ENSG00000106682","7458"
"ENSG00000128245","7533"
"ENSG00000164683","23462"
"ENSG00000165732","9188"
"ENSG00000109466","11275"
"ENSG00000121594","941"
"ENSG00000120279","80177"
"ENSG00000177469","284119"
"ENSG00000140691","79798"
"ENSG00000101216","26205"
"ENSG00000088812","8455"
"ENSG00000145388","57721"
"ENSG00000212916","54627"
"ENSG00000226620","144920"
"ENSG00000176401","126272"
"ENSG00000163660","57018"
"ENSG00000264343","388677"
"ENSG00000198563","7919"
"ENSG00000139239","144581"
"ENSG00000163508","8320"
"ENSG00000242299","100131863"
"ENSG00000141905","4782"
"ENSG00000068976","5837"
"ENSG00000284356","112488738"
"ENSG00000284356","124906475"
"ENSG00000284356","124906476"
"ENSG00000284356","124906477"
"ENSG00000284356","124906478"
"ENSG00000284356","124906479"
"ENSG00000284356","124906480"
"ENSG00000284356","124906481"
"ENSG00000284356","124906482"
"ENSG00000284356","124906483"
"ENSG00000284356","124906484"
"ENSG00000284356","124906485"
"ENSG00000284356","124906486"
"ENSG00000284356","124906487"
"ENSG00000284356","124906488"
"ENSG00000284356","124906489"
"ENSG00000284356","124906490"
"ENSG00000284356","124906491"
"ENSG00000284356","128966665"
"ENSG00000284356","128966671"
"ENSG00000284356","128966672"
"ENSG00000284356","128966673"
"ENSG00000284356","130160542"
"ENSG00000284356","130160543"
"ENSG00000284356","130160544"
"ENSG00000284356","130160545"
"ENSG00000284356","130160546"
"ENSG00000284356","130160547"
"ENSG00000284356","130160548"
"ENSG00000284356","130160549"
"ENSG00000140992","5170"
"ENSG00000104783","3783"
"ENSG00000267374","647946"
"ENSG00000023516","11215"
"ENSG00000173726","9804"
"ENSG00000198768","164284"
"ENSG00000125970","22913"
"ENSG00000179021","285237"
"ENSG00000271615","100131953"
"ENSG00000162636","284611"
"ENSG00000100625","51804"
"ENSG00000114450","59345"
"ENSG00000226070","401260"
"ENSG00000156482","6156"
"ENSG00000070669","440"
"ENSG00000171219","55561"
"ENSG00000238113","442421"
"ENSG00000238113","103352539"
"ENSG00000214039","100190940"
"ENSG00000181191","64219"
"ENSG00000250733","100507249"
"ENSG00000148468","221061"
"ENSG00000173258","158399"
"ENSG00000101871","4281"
"ENSG00000229696","100419558"
"ENSG00000149499","256364"
"ENSG00000153922","1105"
"ENSG00000004766","55610"
"ENSG00000186912","5030"
"ENSG00000122966","11113"
"ENSG00000159873","150275"
"ENSG00000160886","54742"
