"ENSEMBL","ENTREZID"
"ENSG00000277865","440243"
"ENSG00000277865","124907501"
"ENSG00000132361","23277"
"ENSG00000036672","9099"
"ENSG00000160633","6294"
"ENSG00000185201","10581"
"ENSG00000185955","402573"
"ENSG00000153395","79888"
"ENSG00000023445","330"
"ENSG00000248376","100127981"
"ENSG00000064932","22904"
"ENSG00000089685","332"
"ENSG00000116016","2034"
"ENSG00000169288","65008"
"ENSG00000240086","102724019"
"ENSG00000224404","105373009"
"ENSG00000131504","1729"
"ENSG00000198482","388558"
"ENSG00000116299","57535"
"ENSG00000213402","5790"
"ENSG00000206579","114786"
"ENSG00000130561","6295"
"ENSG00000162191","51035"
"ENSG00000232956","285958"
"ENSG00000286891","124900848"
"ENSG00000198216","777"
"ENSG00000237850","645202"
"ENSG00000130052","9754"
"ENSG00000172404","150353"
"ENSG00000158816","127731"
"ENSG00000159388","7832"
"ENSG00000170323","2167"
"ENSG00000137970","653702"
"ENSG00000181896","94039"
"ENSG00000163931","7086"
"ENSG00000006712","54623"
"ENSG00000229433","101928992"
"ENSG00000251022","100499177"
"ENSG00000144320","80856"
"ENSG00000146112","170954"
"ENSG00000146112","107987457"
"ENSG00000139343","6636"
"ENSG00000160695","55823"
"ENSG00000072778","37"
"ENSG00000290873","100133091"
"ENSG00000132522","2874"
"ENSG00000155926","6503"
"ENSG00000198842","92235"
"ENSG00000258779","100506172"
"ENSG00000084234","334"
"ENSG00000148110","84641"
"ENSG00000179119","144108"
"ENSG00000146263","253714"
"ENSG00000196214","90321"
"ENSG00000197057","401124"
"ENSG00000115474","3769"
"ENSG00000138834","23162"
"ENSG00000251365","109729133"
"ENSG00000108963","1801"
"ENSG00000274461","105378516"
"ENSG00000111321","4055"
"ENSG00000146826","55262"
"ENSG00000172320","219982"
"ENSG00000103160","83693"
"ENSG00000103197","7249"
"ENSG00000110025","29907"
"ENSG00000230102","285389"
"ENSG00000117000","6018"
"ENSG00000280650","359822"
"ENSG00000035499","55789"
"ENSG00000183150","2842"
"ENSG00000116147","7143"
"ENSG00000101443","10406"
"ENSG00000133302","84250"
"ENSG00000184110","8663"
"ENSG00000184110","728689"
"ENSG00000241956","102546299"
"ENSG00000290614","150527"
"ENSG00000290614","646743"
"ENSG00000089682","55285"
"ENSG00000230373","100133220"
"ENSG00000265485","729950"
"ENSG00000064989","10203"
"ENSG00000152684","53918"
"ENSG00000188486","3014"
"ENSG00000241163","285286"
"ENSG00000055332","5610"
"ENSG00000056277","55609"
"ENSG00000177992","286234"
"ENSG00000198431","7296"
"ENSG00000213015","51157"
"ENSG00000281880","440034"
"ENSG00000281880","103157000"
"ENSG00000254443","124902623"
"ENSG00000149131","710"
"ENSG00000278195","6753"
"ENSG00000180776","253832"
"ENSG00000175322","162655"
"ENSG00000073792","10644"
"ENSG00000211933","28385"
"ENSG00000164825","1672"
"ENSG00000207118","85390"
"ENSG00000105997","3200"
"ENSG00000206187","100128714"
"ENSG00000164483","154075"
"ENSG00000211640","28778"
"ENSG00000139133","84920"
"ENSG00000231407","101928650"
"ENSG00000121904","114784"
"ENSG00000071539","9319"
"ENSG00000042429","9440"
"ENSG00000280267","645359"
"ENSG00000169710","2194"
"ENSG00000009709","5081"
"ENSG00000182050","25834"
"ENSG00000122484","79871"
"ENSG00000174151","284613"
"ENSG00000149451","80332"
"ENSG00000227115","100287225"
"ENSG00000178645","282966"
"ENSG00000099864","5064"
"ENSG00000148734","64106"
"ENSG00000113905","3273"
"ENSG00000130066","6303"
"ENSG00000183386","2275"
"ENSG00000228340","284756"
"ENSG00000228340","284757"
"ENSG00000228340","729296"
"ENSG00000066056","7075"
"ENSG00000100147","79879"
"ENSG00000135776","23456"
"ENSG00000130176","1264"
"ENSG00000125503","54776"
"ENSG00000029559","3381"
"ENSG00000123407","3228"
"ENSG00000187193","4501"
"ENSG00000134551","5555"
"ENSG00000144233","83607"
"ENSG00000152147","79833"
"ENSG00000198142","65124"
"ENSG00000137936","8412"
"ENSG00000285634","105376121"
"ENSG00000162572","6339"
"ENSG00000247556","729082"
"ENSG00000225973","101928527"
"ENSG00000275385","6362"
"ENSG00000167173","56905"
"ENSG00000237353","399968"
"ENSG00000162992","4760"
"ENSG00000164151","23379"
"ENSG00000004468","952"
"ENSG00000137142","347252"
"ENSG00000243414","353376"
"ENSG00000090061","8812"
"ENSG00000279192","8123"
"ENSG00000152782","53354"
"ENSG00000162728","3765"
"ENSG00000165804","51222"
"ENSG00000186594","84981"
"ENSG00000168209","54541"
"ENSG00000213064","375035"
"ENSG00000275832","57636"
"ENSG00000122783","78996"
"ENSG00000011600","7305"
"ENSG00000180626","84622"
"ENSG00000143119","963"
"ENSG00000122644","10124"
"ENSG00000204065","340543"
"ENSG00000263142","644397"
"ENSG00000249738","285626"
"ENSG00000249738","105377683"
"ENSG00000172578","89857"
"ENSG00000166220","219793"
"ENSG00000186907","349667"
"ENSG00000145088","55840"
"ENSG00000171490","26156"
"ENSG00000199477","677814"
"ENSG00000158195","10163"
"ENSG00000120875","1846"
"ENSG00000005844","3683"
"ENSG00000136250","313"
"ENSG00000278811","100289211"
"ENSG00000179148","59344"
"ENSG00000180785","143503"
"ENSG00000200534","594839"
"ENSG00000076108","11176"
"ENSG00000189221","4128"
"ENSG00000105011","55723"
"ENSG00000199293","619505"
"ENSG00000151233","283464"
"ENSG00000137507","2615"
"ENSG00000204613","10107"
"ENSG00000081913","23239"
"ENSG00000273544","677825"
"ENSG00000164086","1849"
"ENSG00000067829","3421"
"ENSG00000143479","8444"
"ENSG00000206612","677793"
"ENSG00000168556","3622"
"ENSG00000213047","163486"
"ENSG00000133706","51520"
"ENSG00000174963","84107"
"ENSG00000152137","26353"
"ENSG00000241127","57002"
"ENSG00000130254","9667"
"ENSG00000131746","84951"
"ENSG00000221813","135946"
"ENSG00000200463","727676"
"ENSG00000130821","6535"
"ENSG00000196756","388796"
"ENSG00000121152","23397"
"ENSG00000233968","101928834"
"ENSG00000129810","151648"
"ENSG00000079805","1785"
"ENSG00000130702","3911"
"ENSG00000094661","126370"
"ENSG00000169413","6039"
"ENSG00000201448","109616970"
"ENSG00000186487","23040"
"ENSG00000258035","124902988"
"ENSG00000214193","79729"
"ENSG00000258867","283587"
"ENSG00000286733","101927505"
"ENSG00000108001","253738"
"ENSG00000135976","375248"
"ENSG00000185847","100131138"
"ENSG00000115641","2274"
"ENSG00000291080","286101"
"ENSG00000168386","11259"
"ENSG00000104960","53635"
"ENSG00000087299","79944"
"ENSG00000104064","2553"
"ENSG00000005206","56928"
"ENSG00000119689","1743"
"ENSG00000102781","84056"
"ENSG00000224699","101410535"
"ENSG00000171612","84275"
"ENSG00000084623","8668"
"ENSG00000104549","6713"
"ENSG00000178951","51341"
"ENSG00000178104","9659"
"ENSG00000178104","124904395"
"ENSG00000099942","1399"
"ENSG00000137817","56965"
"ENSG00000197497","79788"
"ENSG00000237440","100129842"
"ENSG00000162676","2672"
"ENSG00000115255","92840"
"ENSG00000159263","6493"
"ENSG00000198918","6170"
"ENSG00000100644","3091"
"ENSG00000230387","100505664"
"ENSG00000173210","22885"
"ENSG00000099953","4320"
"ENSG00000245864","109729137"
"ENSG00000099194","6319"
"ENSG00000168876","54851"
"ENSG00000196417","91661"
"ENSG00000187922","414332"
"ENSG00000230445","387646"
"ENSG00000111879","79632"
"ENSG00000165409","7253"
"ENSG00000103148","8131"
"ENSG00000128203","57168"
"ENSG00000107968","1326"
"ENSG00000136457","1101"
"ENSG00000174807","57124"
"ENSG00000250493","101929227"
"ENSG00000178199","340152"
"ENSG00000159714","29800"
"ENSG00000207093","100033420"
"ENSG00000106809","4969"
"ENSG00000169155","23099"
"ENSG00000149571","84623"
"ENSG00000269934","124904535"
"ENSG00000197016","388566"
"ENSG00000188820","441168"
"ENSG00000120334","91687"
"ENSG00000197937","84671"
"ENSG00000196418","7678"
"ENSG00000149346","128710"
"ENSG00000145626","133688"
"ENSG00000099904","29801"
"ENSG00000117758","23673"
"ENSG00000226624","100129553"
"ENSG00000099804","997"
"ENSG00000141837","773"
"ENSG00000116771","79814"
"ENSG00000177511","51046"
"ENSG00000125522","2832"
"ENSG00000178700","200895"
"ENSG00000235824","100507605"
"ENSG00000163428","116064"
"ENSG00000103264","79791"
"ENSG00000185864","440345"
"ENSG00000185043","10519"
"ENSG00000248713","285556"
"ENSG00000121594","941"
"ENSG00000006194","10127"
"ENSG00000113328","900"
"ENSG00000186416","55922"
"ENSG00000152270","5140"
"ENSG00000177685","283229"
"ENSG00000237770","100130636"
"ENSG00000152784","56978"
"ENSG00000238002","100533675"
"ENSG00000221836","393046"
"ENSG00000263761","2658"
"ENSG00000187715","166348"
"ENSG00000249691","100421154"
"ENSG00000239306","10432"
"ENSG00000221963","80830"
"ENSG00000185775","389730"
"ENSG00000173578","2829"
"ENSG00000153531","113622"
"ENSG00000138496","83666"
"ENSG00000239998","11027"
"ENSG00000160229","7617"
"ENSG00000149090","25891"
"ENSG00000120802","7112"
"ENSG00000228336","81439"
"ENSG00000142185","7226"
"ENSG00000197724","5253"
"ENSG00000147604","6129"
"ENSG00000232520","151484"
"ENSG00000196419","2547"
"ENSG00000102882","5595"
"ENSG00000171867","5621"
"ENSG00000167077","150365"
"ENSG00000183850","100129543"
"ENSG00000255043","100874012"
"ENSG00000253729","5591"
"ENSG00000214929","389763"
"ENSG00000114779","84836"
"ENSG00000217555","51192"
"ENSG00000114737","1154"
"ENSG00000140030","8477"
"ENSG00000196196","646962"
"ENSG00000183889","131675794"
"ENSG00000155868","9443"
"ENSG00000132661","29107"
"ENSG00000105723","2931"
"ENSG00000112195","79865"
"ENSG00000168140","114990"
"ENSG00000115415","6772"
"ENSG00000284240","101927844"
"ENSG00000255353","341230"
"ENSG00000173530","8793"
"ENSG00000169896","3684"
"ENSG00000163399","476"
"ENSG00000185950","8660"
"ENSG00000237720","105373390"
"ENSG00000242147","102723629"
"ENSG00000242147","105376382"
"ENSG00000153094","10018"
"ENSG00000267252","101927433"
"ENSG00000207233","677819"
"ENSG00000071909","140469"
"ENSG00000200394","100124536"
"ENSG00000203688","441178"
"ENSG00000200959","26821"
"ENSG00000175470","55844"
"ENSG00000273274","728116"
"ENSG00000258869","100132612"
"ENSG00000187621","124903372"
"ENSG00000101638","29906"
"ENSG00000264462","103504731"
"ENSG00000275708","100500862"
"ENSG00000280809","101929052"
"ENSG00000167363","64122"
"ENSG00000206557","131405"
"ENSG00000144120","80775"
"ENSG00000076604","9618"
"ENSG00000107281","56654"
"ENSG00000197013","353088"
"ENSG00000169242","1942"
"ENSG00000212916","54627"
"ENSG00000101109","6789"
"ENSG00000228630","100124700"
"ENSG00000048545","2978"
"ENSG00000160712","3570"
"ENSG00000163154","79626"
"ENSG00000179455","7681"
"ENSG00000185842","127602"
"ENSG00000228828","553121"
"ENSG00000284308","388963"
"ENSG00000075292","27332"
"ENSG00000154721","58494"
"ENSG00000185963","23299"
"ENSG00000224271","284930"
"ENSG00000048707","55187"
"ENSG00000114982","55683"
"ENSG00000251002","105370401"
"ENSG00000106261","7586"
"ENSG00000135119","84900"
"ENSG00000057757","57095"
"ENSG00000291069","399761"
"ENSG00000089289","3476"
"ENSG00000207067","26775"
"ENSG00000092199","3183"
"ENSG00000112304","55856"
"ENSG00000091972","4345"
"ENSG00000143486","1939"
"ENSG00000239213","101927597"
"ENSG00000156958","2585"
"ENSG00000115468","80303"
"ENSG00000173264","56834"
"ENSG00000128408","26150"
"ENSG00000099875","2872"
"ENSG00000166477","123169"
"ENSG00000281392","100846978"
"ENSG00000139597","90634"
"ENSG00000105856","26959"
"ENSG00000131196","4772"
"ENSG00000117525","2152"
"ENSG00000135926","64114"
"ENSG00000183629","283768"
"ENSG00000183629","100132565"
"ENSG00000276255","100506571"
"ENSG00000229859","643834"
"ENSG00000081985","3595"
"ENSG00000245080","105375650"
"ENSG00000179588","161882"
"ENSG00000280496","677824"
"ENSG00000286042","80078"
"ENSG00000135914","3357"
"ENSG00000283039","105378952"
"ENSG00000065000","8943"
"ENSG00000170836","8493"
"ENSG00000161649","146894"
"ENSG00000130940","54897"
"ENSG00000185448","158724"
"ENSG00000081181","384"
"ENSG00000196865","374354"
"ENSG00000120832","80298"
"ENSG00000134186","55119"
"ENSG00000111145","2004"
"ENSG00000215252","23015"
"ENSG00000215252","440270"
"ENSG00000234512","100131451"
"ENSG00000198742","57154"
"ENSG00000196778","390036"
"ENSG00000186111","23396"
"ENSG00000264026","146795"
"ENSG00000174282","57659"
"ENSG00000211592","3514"
"ENSG00000111218","56341"
"ENSG00000290718","441430"
"ENSG00000290718","100133036"
"ENSG00000180353","3059"
"ENSG00000243056","8637"
"ENSG00000235049","100271702"
"ENSG00000163564","149628"
"ENSG00000197766","1675"
"ENSG00000242808","347689"
"ENSG00000059377","6916"
"ENSG00000290847","649179"
"ENSG00000285077","89839"
"ENSG00000197106","388662"
"ENSG00000140319","6727"
"ENSG00000146232","4794"
"ENSG00000156127","10538"
"ENSG00000205364","4499"
"ENSG00000121957","29899"
"ENSG00000230246","441452"
"ENSG00000123643","206358"
"ENSG00000160957","9401"
"ENSG00000186767","139886"
"ENSG00000168079","286133"
"ENSG00000205423","255919"
"ENSG00000164252","55109"
"ENSG00000188807","199953"
"ENSG00000182405","161779"
"ENSG00000137033","90865"
"ENSG00000118515","6446"
"ENSG00000184292","4070"
"ENSG00000265531","100132417"
"ENSG00000116285","54206"
"ENSG00000024048","23304"
"ENSG00000122728","138474"
"ENSG00000121634","2703"
"ENSG00000075856","9733"
"ENSG00000089169","22895"
"ENSG00000101955","8406"
"ENSG00000233746","200261"
"ENSG00000130255","25873"
"ENSG00000115514","10190"
"ENSG00000120053","2805"
"ENSG00000189186","347442"
"ENSG00000186047","220107"
"ENSG00000186047","103689915"
"ENSG00000287566","105376380"
"ENSG00000198331","219844"
"ENSG00000100226","9567"
"ENSG00000260902","152274"
"ENSG00000283503","105372079"
"ENSG00000130055","54857"
"ENSG00000175221","10025"
"ENSG00000092096","51310"
"ENSG00000168438","51362"
"ENSG00000185947","10308"
"ENSG00000164587","6208"
"ENSG00000143320","1382"
"ENSG00000213782","51202"
"ENSG00000188162","340990"
"ENSG00000148019","84131"
"ENSG00000119878","9419"
"ENSG00000204524","390980"
"ENSG00000184481","4303"
"ENSG00000036257","8452"
"ENSG00000144476","57007"
"ENSG00000258730","319085"
"ENSG00000102032","5973"
"ENSG00000254746","105376654"
"ENSG00000181458","55076"
"ENSG00000224521","124904576"
"ENSG00000109320","4790"
"ENSG00000204618","80352"
"ENSG00000238121","100188949"
"ENSG00000024422","30846"
"ENSG00000286190","728392"
"ENSG00000286190","124900388"
"ENSG00000158477","909"
"ENSG00000236423","100133612"
"ENSG00000092203","9878"
"ENSG00000237401","100505964"
"ENSG00000146842","84928"
"ENSG00000283380","124905258"
"ENSG00000117318","3399"
"ENSG00000139973","83851"
"ENSG00000103227","64788"
"ENSG00000198730","9646"
"ENSG00000275226","400121"
"ENSG00000171735","23261"
"ENSG00000185522","256329"
"ENSG00000214691","388942"
"ENSG00000103855","80381"
"ENSG00000185658","54014"
"ENSG00000138463","84925"
"ENSG00000176407","56888"
"ENSG00000112679","56940"
"ENSG00000112679","124907782"
"ENSG00000164442","10370"
"ENSG00000253314","497634"
"ENSG00000077044","8527"
"ENSG00000234089","105375297"
"ENSG00000111266","80824"
"ENSG00000211460","7247"
"ENSG00000235066","102723413"
"ENSG00000233922","105372840"
"ENSG00000125703","84938"
"ENSG00000115355","55704"
"ENSG00000253490","101929450"
"ENSG00000273540","123624"
"ENSG00000171467","24149"
"ENSG00000225630","100652939"
"ENSG00000096070","27154"
"ENSG00000227101","107984195"
"ENSG00000215256","55449"
"ENSG00000178922","81888"
"ENSG00000178950","2580"
"ENSG00000111254","10566"
"ENSG00000206142","100996335"
"ENSG00000144395","284992"
"ENSG00000135824","85397"
"ENSG00000105640","6142"
"ENSG00000166523","26253"
"ENSG00000270002","139637961"
"ENSG00000105662","23373"
"ENSG00000136928","9568"
"ENSG00000185163","317781"
"ENSG00000125991","51614"
"ENSG00000127418","53834"
"ENSG00000167779","3489"
"ENSG00000088448","55608"
"ENSG00000246477","101929290"
"ENSG00000069275","64710"
"ENSG00000101203","57642"
"ENSG00000100739","623"
"ENSG00000260072","105371143"
"ENSG00000139990","8816"
"ENSG00000204623","80862"
"ENSG00000162430","57190"
"ENSG00000116138","23341"
"ENSG00000206941","6079"
"ENSG00000164258","4724"
"ENSG00000247400","100289274"
"ENSG00000103550","400506"
"ENSG00000139626","3695"
"ENSG00000173821","57674"
"ENSG00000109906","7704"
"ENSG00000091844","26575"
"ENSG00000166797","84191"
"ENSG00000174992","653808"
"ENSG00000270112","105372097"
"ENSG00000164920","116039"
"ENSG00000236581","100874241"
"ENSG00000142684","51042"
"ENSG00000176142","55254"
"ENSG00000171827","148268"
"ENSG00000198933","9755"
"ENSG00000286027","105372808"
"ENSG00000287201","124902027"
"ENSG00000187838","57048"
"ENSG00000072121","23503"
"ENSG00000116095","65977"
"ENSG00000095002","4436"
"ENSG00000140750","55114"
"ENSG00000163435","1999"
"ENSG00000125885","84515"
"ENSG00000160298","54058"
"ENSG00000145901","10318"
"ENSG00000100441","23351"
"ENSG00000042781","7399"
"ENSG00000145723","54826"
"ENSG00000214029","101060200"
"ENSG00000283025","124903925"
"ENSG00000286502","124902301"
"ENSG00000132465","3512"
"ENSG00000159167","6781"
"ENSG00000211893","3501"
"ENSG00000174606","90806"
"ENSG00000153902","163175"
"ENSG00000138669","5593"
"ENSG00000280832","399972"
"ENSG00000164270","3360"
"ENSG00000141040","57336"
"ENSG00000214147","100131685"
"ENSG00000163040","90557"
"ENSG00000163040","91409"
"ENSG00000256025","100874234"
"ENSG00000153721","154043"
"ENSG00000132635","64773"
"ENSG00000132334","5791"
"ENSG00000206727","100033421"
"ENSG00000207014","100033415"
"ENSG00000235485","441996"
"ENSG00000281406","101669762"
"ENSG00000287819","105375709"
"ENSG00000122224","4063"
"ENSG00000136982","79075"
"ENSG00000202058","106479130"
"ENSG00000228198","127062"
"ENSG00000120063","10672"
"ENSG00000066427","4287"
"ENSG00000164615","819"
"ENSG00000162980","26225"
"ENSG00000256422","102723895"
"ENSG00000130368","4142"
"ENSG00000184047","56616"
"ENSG00000214039","100190940"
"ENSG00000105227","57716"
"ENSG00000134644","9698"
"ENSG00000124466","27076"
"ENSG00000272008","124901355"
"ENSG00000267549","112268243"
"ENSG00000203446","101928716"
"ENSG00000274253","283683"
"ENSG00000166454","23300"
"ENSG00000239523","100506826"
"ENSG00000239523","100873940"
"ENSG00000254838","387751"
"ENSG00000131435","8572"
"ENSG00000187554","7100"
"ENSG00000204104","26146"
"ENSG00000197532","391112"
"ENSG00000248599","441374"
"ENSG00000232679","105372950"
"ENSG00000173614","64802"
"ENSG00000135424","3679"
"ENSG00000233061","100874314"
"ENSG00000161914","115950"
"ENSG00000131055","84701"
"ENSG00000228262","104355287"
"ENSG00000228262","104355288"
"ENSG00000151882","56477"
"ENSG00000118985","22936"
"ENSG00000203730","127670"
"ENSG00000149257","871"
"ENSG00000198727","4519"
"ENSG00000075624","60"
"ENSG00000135048","23670"
"ENSG00000020577","23034"
"ENSG00000276023","11072"
"ENSG00000138675","2250"
"ENSG00000224057","100507500"
"ENSG00000162923","80232"
"ENSG00000285094","101928292"
"ENSG00000157851","56896"
"ENSG00000004777","115703"
"ENSG00000290803","285484"
"ENSG00000236107","101929680"
"ENSG00000236107","102724058"
"ENSG00000122965","9904"
"ENSG00000167380","7769"
"ENSG00000266976","102724908"
"ENSG00000260551","791115"
"ENSG00000111752","1911"
"ENSG00000113327","2566"
"ENSG00000180264","347088"
"ENSG00000227730","106480427"
"ENSG00000206680","6083"
"ENSG00000125398","6662"
"ENSG00000132164","6538"
"ENSG00000258464","105370409"
"ENSG00000126603","84662"
"ENSG00000101447","81610"
"ENSG00000279261","100130249"
"ENSG00000152207","57105"
"ENSG00000100425","23774"
"ENSG00000177354","118461"
"ENSG00000180539","401563"
"ENSG00000136122","79866"
"ENSG00000198369","200734"
"ENSG00000257957","100422374"
"ENSG00000196620","7366"
"ENSG00000248522","100133234"
"ENSG00000279486","144125"
"ENSG00000279020","147276"
"ENSG00000153093","55289"
"ENSG00000188452","375298"
"ENSG00000291086","400696"
"ENSG00000109606","1665"
"ENSG00000224717","284577"
"ENSG00000143921","64241"
"ENSG00000122026","6144"
"ENSG00000224280","317727"
"ENSG00000250733","100507249"
"ENSG00000284770","6905"
"ENSG00000020633","864"
"ENSG00000099810","4507"
"ENSG00000169379","200894"
"ENSG00000157613","90993"
"ENSG00000283654","100128908"
"ENSG00000112062","1432"
"ENSG00000077782","2260"
"ENSG00000242371","28930"
"ENSG00000141543","9775"
"ENSG00000174370","219833"
"ENSG00000177034","345778"
"ENSG00000265489","100128006"
"ENSG00000183647","348327"
"ENSG00000234284","345462"
"ENSG00000175325","5626"
"ENSG00000164932","115908"
"ENSG00000150782","3606"
"ENSG00000037042","27175"
"ENSG00000100749","7443"
"ENSG00000130147","23677"
"ENSG00000275620","100192386"
"ENSG00000162971","129450"
"ENSG00000104671","10671"
"ENSG00000224165","729723"
"ENSG00000102755","2321"
"ENSG00000106066","54504"
"ENSG00000280424","730668"
"ENSG00000007384","64285"
"ENSG00000182578","1436"
"ENSG00000176387","3291"
"ENSG00000177954","6232"
"ENSG00000166573","2587"
"ENSG00000186272","7565"
"ENSG00000181785","219447"
"ENSG00000181885","1366"
"ENSG00000136274","23148"
"ENSG00000197566","57547"
"ENSG00000103510","84148"
"ENSG00000149311","472"
"ENSG00000243083","201617"
"ENSG00000235740","285740"
"ENSG00000121068","6909"
"ENSG00000271270","100507032"
"ENSG00000080819","1371"
"ENSG00000144278","114805"
"ENSG00000148704","11023"
"ENSG00000109610","6649"
"ENSG00000174080","8722"
"ENSG00000230133","400839"
"ENSG00000126216","10426"
"ENSG00000216937","79741"
"ENSG00000180061","284417"
"ENSG00000150051","283078"
"ENSG00000228753","100129337"
"ENSG00000104415","8840"
"ENSG00000180917","55783"
"ENSG00000158786","64600"
"ENSG00000140682","7041"
"ENSG00000173013","257236"
"ENSG00000128274","53947"
"ENSG00000268480","105372267"
"ENSG00000184661","157313"
"ENSG00000116329","4985"
"ENSG00000216490","10437"
"ENSG00000130349","51250"
"ENSG00000167604","84807"
"ENSG00000183161","2188"
"ENSG00000085265","2219"
"ENSG00000126756","8409"
"ENSG00000249695","574538"
"ENSG00000266524","2662"
"ENSG00000148541","220965"
"ENSG00000288887","105374981"
"ENSG00000254226","101927115"
"ENSG00000109814","7358"
"ENSG00000158955","7484"
"ENSG00000142039","90324"
"ENSG00000171236","116844"
"ENSG00000242082","110806273"
"ENSG00000007314","6329"
"ENSG00000177602","83903"
"ENSG00000205929","56245"
"ENSG00000275993","102724428"
"ENSG00000257522","102724934"
"ENSG00000178021","388951"
"ENSG00000183624","56941"
"ENSG00000260903","343702"
"ENSG00000183625","1232"
"ENSG00000257671","109729127"
"ENSG00000203527","101927447"
"ENSG00000019582","972"
"ENSG00000165501","122769"
"ENSG00000078401","1906"
"ENSG00000176294","390429"
"ENSG00000109163","2798"
"ENSG00000050767","91522"
"ENSG00000129195","54478"
"ENSG00000224259","100505633"
"ENSG00000001629","54467"
"ENSG00000178235","114798"
"ENSG00000176624","51320"
"ENSG00000213218","1443"
"ENSG00000225431","101928233"
"ENSG00000254093","54984"
"ENSG00000005483","55904"
"ENSG00000166233","25820"
"ENSG00000223960","101927027"
"ENSG00000107438","9124"
"ENSG00000236564","100130391"
"ENSG00000287578","107986626"
"ENSG00000236320","342618"
"ENSG00000126785","57381"
"ENSG00000171017","80131"
"ENSG00000131914","79727"
"ENSG00000284356","112488738"
"ENSG00000284356","124906475"
"ENSG00000284356","124906476"
"ENSG00000284356","124906477"
"ENSG00000284356","124906478"
"ENSG00000284356","124906479"
"ENSG00000284356","124906480"
"ENSG00000284356","124906481"
"ENSG00000284356","124906482"
"ENSG00000284356","124906483"
"ENSG00000284356","124906484"
"ENSG00000284356","124906485"
"ENSG00000284356","124906486"
"ENSG00000284356","124906487"
"ENSG00000284356","124906488"
"ENSG00000284356","124906489"
"ENSG00000284356","124906490"
"ENSG00000284356","124906491"
"ENSG00000284356","128966665"
"ENSG00000284356","128966671"
"ENSG00000284356","128966672"
"ENSG00000284356","128966673"
"ENSG00000284356","130160542"
"ENSG00000284356","130160543"
"ENSG00000284356","130160544"
"ENSG00000284356","130160545"
"ENSG00000284356","130160546"
"ENSG00000284356","130160547"
"ENSG00000284356","130160548"
"ENSG00000284356","130160549"
"ENSG00000138755","4283"
"ENSG00000248672","100526664"
"ENSG00000248483","134187"
"ENSG00000147481","54212"
"ENSG00000121104","81558"
"ENSG00000275895","102724594"
"ENSG00000078902","54472"
"ENSG00000228021","283038"
"ENSG00000207263","100033428"
"ENSG00000162396","25973"
"ENSG00000123562","9643"
"ENSG00000198938","4514"
"ENSG00000004776","126393"
"ENSG00000174837","2015"
"ENSG00000113108","10307"
"ENSG00000172167","27085"
"ENSG00000122223","51744"
"ENSG00000263961","440712"
"ENSG00000221818","64641"
"ENSG00000212304","692057"
"ENSG00000274349","26149"
"ENSG00000105732","64763"
"ENSG00000081148","50939"
"ENSG00000206356","100652833"
"ENSG00000176692","2303"
"ENSG00000180938","137209"
"ENSG00000233693","100505795"
"ENSG00000237491","105378580"
"ENSG00000172061","131578"
"ENSG00000198860","116461"
"ENSG00000254101","107986980"
"ENSG00000143105","3744"
"ENSG00000248152","105377373"
"ENSG00000169403","5724"
"ENSG00000228590","106660609"
"ENSG00000228590","124906010"
"ENSG00000267882","100131496"
"ENSG00000086991","50507"
"ENSG00000102802","84935"
"ENSG00000188558","391211"
"ENSG00000241404","80864"
"ENSG00000223485","101929484"
"ENSG00000223485","101929504"
"ENSG00000115392","55120"
"ENSG00000164307","51752"
"ENSG00000156738","931"
"ENSG00000100150","9681"
"ENSG00000284523","105375421"
"ENSG00000183034","92736"
"ENSG00000225572","100506413"
"ENSG00000167419","4025"
"ENSG00000125651","2962"
"ENSG00000170873","9788"
"ENSG00000110925","81566"
"ENSG00000213215","26211"
"ENSG00000162551","249"
"ENSG00000005022","292"
"ENSG00000148719","54788"
"ENSG00000235508","86781"
"ENSG00000167748","3816"
"ENSG00000105889","256227"
"ENSG00000105889","401312"
"ENSG00000169594","646"
"ENSG00000179776","1003"
"ENSG00000276399","284124"
"ENSG00000112365","9841"
"ENSG00000112208","9532"
"ENSG00000232190","440390"
"ENSG00000260343","101928752"
"ENSG00000201512","677839"
"ENSG00000169744","9079"
"ENSG00000232624","283080"
"ENSG00000232624","101929218"
"ENSG00000234665","403323"
"ENSG00000147168","3561"
"ENSG00000166484","5598"
"ENSG00000271945","105377862"
"ENSG00000095066","29911"
"ENSG00000092010","5720"
"ENSG00000160710","103"
"ENSG00000109861","1075"
"ENSG00000220891","648691"
"ENSG00000227507","4050"
"ENSG00000167608","147798"
"ENSG00000138079","6519"
"ENSG00000157766","176"
"ENSG00000163946","23272"
"ENSG00000161010","51149"
"ENSG00000277253","100287136"
"ENSG00000167740","124936"
"ENSG00000113368","4001"
"ENSG00000140534","90381"
"ENSG00000136643","26750"
"ENSG00000203865","84852"
"ENSG00000140525","55215"
"ENSG00000179387","255520"
"ENSG00000162086","7627"
"ENSG00000175602","11007"
"ENSG00000091181","3568"
"ENSG00000160182","7031"
"ENSG00000163645","131831"
"ENSG00000265727","106479459"
"ENSG00000148737","6934"
"ENSG00000176896","170082"
"ENSG00000186103","503582"
"ENSG00000229154","100873997"
"ENSG00000267470","100507433"
"ENSG00000011295","54902"
"ENSG00000184897","8971"
"ENSG00000287431","119545628"
"ENSG00000127837","14"
"ENSG00000147724","51059"
"ENSG00000182156","339221"
