"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000277209",72961.4240116192,13.0563312833323,0.5516443647655,23.6680225835035,7.69993228901743e-124,2.85713687516281e-119
"ENSG00000276168",434286.234158126,9.35806885993423,0.45228059122631,20.6908477645721,4.18785241275155e-95,7.76972258137794e-91
"ENSG00000238741",2318.70169499013,9.50084138822272,0.499819962082358,19.0085272877861,1.44965395002781e-80,1.79302864899107e-76
"ENSG00000278249",5528.63223026175,10.0440020832918,0.531133431109149,18.9105062777112,9.34552400530977e-80,8.66937534352561e-76
"ENSG00000277027",42538.5450197499,9.31185663726665,0.501874638842505,18.5541486191511,7.54939852932686e-77,5.60255963658405e-73
"ENSG00000274012",484701.680077886,8.69906172570333,0.470321739426414,18.4959805096664,2.22459019812155e-76,1.37576073152497e-72
"ENSG00000163659",1183.53673550383,-5.00419084777905,0.284203402365476,-17.6077795203304,2.14703876387971e-69,1.13811457675029e-65
"ENSG00000169564",1534.99763239267,-3.57515370581946,0.213079553017113,-16.7784926108435,3.50623680840102e-63,1.6262802876566e-59
"ENSG00000281383",11075.7146484837,9.19305389560536,0.580925449363568,15.8248427671344,2.0972236944247e-56,8.64662026725811e-53
"ENSG00000276966",1247.76278916288,8.82669544869088,0.563962461049268,15.6512109551912,3.25957508118846e-55,1.20949792962579e-51
"ENSG00000128016",5648.86491361429,-8.18834651866663,0.541629953601816,-15.117972084473,1.23280946458715e-51,4.15860254481554e-48
"ENSG00000200087",4294.39351894872,9.87965533168415,0.65727745384773,15.0311794111425,4.58764300731466e-51,1.41857567857848e-47
"ENSG00000150991",17789.2518633526,-5.59257560074079,0.373001268595863,-14.9934492764425,8.10332510623445e-51,2.3129383183995e-47
"ENSG00000283293",238139.82061495,8.65867904092718,0.580907334344677,14.905439351519,3.03807626000059e-50,8.05220412168441e-47
"ENSG00000185022",1571.07806202393,-6.17042349714149,0.41694772484101,-14.7990338584876,1.48601753099611e-49,3.67601110034279e-46
"ENSG00000241343",993.945429141176,-4.60755405956926,0.315405762774389,-14.608338221344,2.48505688152567e-48,5.76315754036822e-45
"ENSG00000197111",3295.67612991806,-3.09758198521828,0.212399242864371,-14.5837713140826,3.56278716849881e-48,7.77651651025394e-45
"ENSG00000162231",770.209679311657,-3.85421118691422,0.267799954487865,-14.3921278638188,5.79840878414277e-47,1.1953097574689e-43
"ENSG00000087074",3693.28240643756,-5.83417466106251,0.406899581759651,-14.3381190902985,1.26435899811273e-46,2.46922657810374e-43
"ENSG00000163874",892.45867890825,-4.98808756271879,0.34841134844722,-14.316662143611,1.72197295236402e-46,3.19477641852097e-43
"ENSG00000162772",3062.37240745426,-6.08206782917623,0.433565350831578,-14.0280301862472,1.05028454871816e-44,1.85580278403506e-41
"ENSG00000151929",1840.2717518007,-7.07703500145149,0.507569951541065,-13.9429747170108,3.47163495457085e-44,5.85538575565028e-41
"ENSG00000259001",4769.69167602319,12.4424417680176,0.894222016703596,13.914264618405,5.18908927854243e-44,8.37158029433024e-41
"ENSG00000127666",262.967678898495,-6.2154048231119,0.448239573544695,-13.8662563279727,1.0143439993933e-43,1.56826035172866e-40
"ENSG00000164736",169.247271675919,-7.83040725498485,0.571546739564414,-13.7003795366807,1.00994999087557e-42,1.49900817445715e-39
